student_id,course_id,programme_level,Group,course_name,course_code,quizzes_attempted,max_quizzes_in_course,participation_rate,avg_quiz_score_pct,engagement_score,profile_label,ese_percentage,quiz_count,avg_score,slope,r_squared,trajectory_label,trajectory_eligible
20025,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,66.67,6.0,90.0,-2.857143,0.2381,Steady High Performer,True
20026,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,60.0,6.0,93.3333,1.142857,0.0429,Steady High Performer,True
20027,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,56.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20028,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,76.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20029,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,83.3333,93.3333,High,56.67,6.0,83.3333,7.428571,0.3533,Improver,True
20031,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,80.0,92.0,High,50.0,6.0,80.0,-4.571429,0.2286,Steady High Performer,True
20032,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,56.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20033,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,66.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20034,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,66.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20035,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,70.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20036,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,10.0,6.0,93.3333,0.0,0.0,Steady High Performer,True
20037,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,73.33,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20038,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,60.0,6.0,93.3333,0.0,0.0,Steady High Performer,True
20039,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,56.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20041,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,70.0,6.0,93.3333,1.142857,0.0429,Steady High Performer,True
20042,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,73.33,6.0,93.3333,-4.571429,0.6857,Steady High Performer,True
20043,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,60.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20044,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,53.33,6.0,90.0,-2.857143,0.2381,Steady High Performer,True
20045,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,60.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20046,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,5,6.0,83.3333,88.0,85.2,High,60.0,5.0,88.0,-4.0,0.3333,Steady High Performer,True
20047,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,56.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20048,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,5,6.0,83.3333,96.0,88.4,High,70.0,5.0,96.0,-2.0,0.125,Steady High Performer,True
20049,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,43.33,6.0,93.3333,-4.571429,0.6857,Steady High Performer,True
20050,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,73.33,6.0,93.3333,4.571429,0.6857,Steady High Performer,True
20051,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,86.6667,94.6667,High,53.33,6.0,86.6667,-1.142857,0.0171,Steady High Performer,True
20052,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,53.33,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20053,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,66.67,6.0,93.3333,-4.571429,0.6857,Steady High Performer,True
20055,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,66.67,6.0,93.3333,-2.285714,0.1714,Steady High Performer,True
20056,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,63.33,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20057,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,86.6667,94.6667,High,56.67,6.0,86.6667,4.571429,0.2743,Steady High Performer,True
20058,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,60.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20059,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,80.0,92.0,High,56.67,6.0,80.0,-4.571429,0.1143,Steady High Performer,True
20060,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,56.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20061,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,66.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20062,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,56.67,6.0,90.0,-2.857143,0.2381,Steady High Performer,True
20063,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,66.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20064,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,46.67,6.0,90.0,1.714286,0.0857,Steady High Performer,True
20065,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,80.0,92.0,High,66.67,6.0,80.0,3.428571,0.2571,Steady High Performer,True
20066,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,63.33,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20067,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,73.33,6.0,93.3333,0.0,0.0,Steady High Performer,True
20068,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,5,6.0,83.3333,92.0,86.8,High,73.33,5.0,92.0,2.0,0.0833,Steady High Performer,True
20069,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,60.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20070,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,1,6.0,16.6667,100.0,50.0,Medium,63.33,,,,,,False
20071,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,86.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20072,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,76.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20073,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,66.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20074,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,56.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20075,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,50.0,6.0,93.3333,4.571429,0.6857,Steady High Performer,True
20076,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,53.33,6.0,93.3333,0.0,0.0,Steady High Performer,True
20078,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,70.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20079,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,73.33,6.0,93.3333,-4.571429,0.6857,Steady High Performer,True
20080,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,50.0,6.0,93.3333,1.142857,0.0429,Steady High Performer,True
20081,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,66.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20082,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,70.0,6.0,93.3333,0.0,0.0,Steady High Performer,True
20083,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,86.6667,94.6667,High,73.33,6.0,86.6667,5.714286,0.4286,Improver,True
20084,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,66.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20085,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,83.3333,93.3333,High,56.67,6.0,83.3333,2.857143,0.4286,Steady High Performer,True
20086,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,80.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20087,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,60.0,6.0,96.6667,0.571429,0.0171,Steady High Performer,True
20088,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,60.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20089,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,76.6667,90.6667,High,53.33,6.0,76.6667,1.714286,0.0266,Steady High Performer,True
20090,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,30.0,72.0,High,70.0,6.0,30.0,7.428571,0.2541,Improver,True
20091,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,1,6.0,16.6667,100.0,50.0,Medium,60.0,,,,,,False
20092,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,50.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20093,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,63.33,6.0,93.3333,-2.285714,0.1714,Steady High Performer,True
20094,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,83.3333,93.3333,High,60.0,6.0,83.3333,-2.857143,0.4286,Steady High Performer,True
20095,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,43.33,6.0,93.3333,0.0,0.0,Steady High Performer,True
20096,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,80.0,92.0,High,56.67,6.0,80.0,6.857143,0.3429,Improver,True
20097,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,70.0,6.0,93.3333,0.0,0.0,Steady High Performer,True
20098,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,83.3333,93.3333,High,70.0,6.0,83.3333,1.714286,0.0454,Steady High Performer,True
20099,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,83.3333,93.3333,High,70.0,6.0,83.3333,6.285714,0.253,Improver,True
20100,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,80.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20101,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,80.0,6.0,93.3333,-4.571429,0.6857,Steady High Performer,True
20102,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,63.33,6.0,93.3333,-2.285714,0.1714,Steady High Performer,True
20103,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,83.33,6.0,93.3333,-4.571429,0.6857,Steady High Performer,True
20104,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,2,6.0,33.3333,90.0,56.0,Medium,70.0,,,,,,False
20105,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,83.33,6.0,93.3333,0.0,0.0,Steady High Performer,True
20106,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,66.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20109,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,66.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20110,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,70.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20111,4607,UG,BBA,2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,63.33,6.0,93.3333,0.0,0.0,Steady High Performer,True
20112,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,86.6667,94.6667,High,53.33,6.0,86.6667,-3.428571,0.1543,Steady High Performer,True
20113,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,50.0,6.0,93.3333,-4.571429,0.6857,Steady High Performer,True
20114,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,36.67,6.0,93.3333,-2.285714,0.1714,Steady High Performer,True
20115,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,63.33,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20116,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,63.33,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20117,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,36.67,6.0,93.3333,-1.142857,0.0429,Steady High Performer,True
20118,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,50.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20119,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,76.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20120,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,53.33,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20121,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,36.67,6.0,90.0,2.857143,0.2381,Steady High Performer,True
20122,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,70.0,6.0,90.0,4.0,0.4667,Steady High Performer,True
20123,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,56.67,6.0,90.0,-2.857143,0.2381,Steady High Performer,True
20124,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,56.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20125,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,60.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20126,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,60.0,6.0,93.3333,0.0,0.0,Steady High Performer,True
20127,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,53.33,6.0,93.3333,0.0,0.0,Steady High Performer,True
20128,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,43.33,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20129,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,66.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20130,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,60.0,6.0,93.3333,0.0,0.0,Steady High Performer,True
20131,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,66.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20132,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,86.6667,94.6667,High,63.33,6.0,86.6667,4.571429,0.2743,Steady High Performer,True
20133,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,83.3333,93.3333,High,40.0,6.0,83.3333,4.0,0.1024,Steady High Performer,True
20135,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,46.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20136,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,70.0,6.0,96.6667,-2.857143,0.4286,Steady High Performer,True
20137,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,60.0,6.0,93.3333,0.0,0.0,Steady High Performer,True
20138,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,43.33,6.0,93.3333,1.142857,0.0429,Steady High Performer,True
20139,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,56.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20140,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,66.67,6.0,93.3333,0.0,0.0,Steady High Performer,True
20141,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,66.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20142,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,43.33,6.0,90.0,-2.857143,0.2381,Steady High Performer,True
20143,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,53.33,6.0,90.0,0.571429,0.0095,Steady High Performer,True
20144,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,73.3333,89.3333,High,46.67,6.0,73.3333,3.428571,0.3857,Steady High Performer,True
20145,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,86.6667,94.6667,High,53.33,6.0,86.6667,-4.571429,0.2743,Steady High Performer,True
20147,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,60.0,6.0,90.0,2.857143,0.2381,Steady High Performer,True
20148,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,36.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20149,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,60.0,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20150,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,66.67,6.0,90.0,1.714286,0.0367,Steady High Performer,True
20151,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,40.0,6.0,96.6667,-0.571429,0.0171,Steady High Performer,True
20152,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,60.0,6.0,90.0,4.0,0.2,Steady High Performer,True
20153,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,5,6.0,83.3333,92.0,86.8,High,46.67,5.0,92.0,-2.0,0.0833,Steady High Performer,True
20154,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,66.67,6.0,96.6667,-1.714286,0.1543,Steady High Performer,True
20155,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,70.0,6.0,90.0,2.857143,0.2381,Steady High Performer,True
20156,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,86.6667,94.6667,High,73.33,6.0,86.6667,5.714286,0.4286,Improver,True
20158,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,63.33,6.0,93.3333,0.0,0.0,Steady High Performer,True
20159,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,93.3333,97.3333,High,40.0,6.0,93.3333,0.0,0.0,Steady High Performer,True
20160,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,90.0,96.0,High,53.33,6.0,90.0,-1.714286,0.0367,Steady High Performer,True
20161,4607,UG,BBA [Aviation Management],2022 Batch - Skill Enhancement Course: Skill Based - Cyber Security,21SBC4T251,6,6.0,100.0,96.6667,98.6667,High,63.33,6.0,96.6667,-2.857143,0.4286,Steady High Performer,True
