student_id,course_id,programme_level,Group,course_name,course_code,quizzes_attempted,max_quizzes_in_course,participation_rate,avg_quiz_score_pct,engagement_score,profile_label,ese_percentage
27948,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,70.0
27948,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,93.3333,97.3333,High,90.0
27949,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,80.0
27949,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
27950,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,3,6.0,50.0,80.0,62.0,High,77.78
27950,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,84.0,83.6,High,83.33
27950,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67
27951,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,76.67
27951,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,93.33
27952,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,73.33
27952,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,80.0
27953,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,76.67
27953,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
27954,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,3,6.0,50.0,86.6667,64.6667,High,71.11
27954,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,76.67
27954,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
27955,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,90.0
27955,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
27956,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,56.67
27956,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0
27957,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,53.33
27957,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,86.67
27958,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,80.0,82.0,High,80.0
27958,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,63.3333,85.3333,High,73.33
27959,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,70.0
27959,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33
27960,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,56.67
27960,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,93.33
27961,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,66.6667,86.6667,High,70.0
27961,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,93.33
27962,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,66.67
27962,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,83.33
27963,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,76.67
27963,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,86.67
27964,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,70.0
27964,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,96.67
27965,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,80.0
27965,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0
27967,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,60.0
27967,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,66.6667,86.6667,High,70.0
27968,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,84.0,83.6,High,60.0
27968,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,83.33
27969,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,5,6.0,83.3333,84.0,83.6,High,75.56
27969,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,80.0
27969,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,90.0
27970,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,66.67
27970,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,80.0,82.0,High,83.33
27971,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,83.33
27971,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,96.67
27972,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,76.67
27972,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
27973,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,83.33
27973,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,96.67
27974,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,76.67
27974,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
27975,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,5,6.0,83.3333,76.0,80.4,High,46.67
27975,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,70.0
27975,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,83.33
27976,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,93.3333,97.3333,High,73.33
27976,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,93.33
27977,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,80.0
27977,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,93.33
27978,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,5,6.0,83.3333,56.0,72.4,High,35.56
27978,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,56.6667,82.6667,High,66.67
27978,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,56.6667,82.6667,High,76.67
27979,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,76.67
27979,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,100.0
27980,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,86.67
27980,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,86.67
27981,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,5,6.0,83.3333,88.0,85.2,High,37.78
27981,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,66.67
27981,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,76.67
27982,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,93.3333,97.3333,High,63.33
27982,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0
27983,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,63.3333,85.3333,High,80.0
27983,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,80.0
27984,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,63.33
27984,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,66.6667,86.6667,High,96.67
27985,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,83.33
27985,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,84.0,83.6,High,100.0
27986,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,76.67
27986,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,80.0
27987,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,60.0
27987,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,70.0
27988,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,66.67
27988,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,86.67
27989,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,76.67
27989,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,100.0
27990,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,83.33
27990,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,86.67
27992,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,88.0,85.2,High,76.67
27992,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,70.0,88.0,High,83.33
27993,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,83.33
27993,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33
27994,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,73.33
27994,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67
27995,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,96.67
27995,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
27996,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,83.33
27996,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,93.33
27997,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,73.33
27997,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,90.0,96.0,High,76.67
27998,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,66.67
27998,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,96.67
27999,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,73.33
27999,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,93.33
28000,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,80.0
28000,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,96.67
28001,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,76.67
28001,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,90.0,96.0,High,93.33
28002,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,90.0
28002,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,93.33
28004,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,46.6667,78.6667,High,66.67
28004,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,50.0,80.0,High,96.67
28005,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,66.6667,86.6667,High,66.67
28005,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,90.0
28006,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,40.0,76.0,High,73.33
28006,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,96.67
28007,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,6,6.0,100.0,90.0,96.0,High,82.22
28007,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,90.0
28007,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33
28008,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,4,6.0,66.6667,85.0,74.0,High,73.33
28008,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,86.67
28008,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67
28009,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,83.33
28009,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,73.33
28010,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,60.0
28010,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,100.0
28011,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,83.33
28011,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,68.0,77.2,High,80.0
28012,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,93.33
28012,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
28013,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,90.0
28013,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33
28014,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,33.3333,73.3333,High,60.0
28014,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,44.0,67.6,High,86.67
28015,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,56.67
28015,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0
28016,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,3,6.0,50.0,93.3333,67.3333,High,80.0
28016,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,63.33
28016,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,93.33
28017,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,70.0
28017,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,72.0,78.8,High,93.33
28018,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,40.0
28018,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,70.0
28019,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,66.67
28019,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,83.33
28020,3401,UG,BCA,21COM3T331 Advertising Skills,21COM3T331,3,6.0,50.0,80.0,62.0,High,77.78
28020,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,73.33
28020,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,93.33
28021,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,60.0
28021,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,90.0
28022,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,60.0
28022,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,70.0,88.0,High,70.0
28023,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,66.6667,86.6667,High,73.33
28023,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,96.67
28024,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,70.0
28024,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,100.0
28025,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,80.0
28025,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33
28026,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,70.0,88.0,High,83.33
28026,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,43.3333,77.3333,High,96.67
28027,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,60.0
28027,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,83.33
28028,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,83.33
28028,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,83.33
28029,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,80.0
28029,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67
